Either Minimum ATR Multiple has to be decreased or Minimum SL/PT has to be increased.\n\n;Zarówno Minimalna wartość ATR Multiple musi zostać pomniejszona lub wartość minimalna SL/PT musi zostać powiększona.\n\n ;;
Minimum SL/PT in Pips;Minimalny SL/PT w Pipsach ;;
Maximum SL/PT in Pips;Maksymalny SL/PT w Pipsach ;;
You cannot use Custom Indicator(s) together with Additional Data!\nDisable either Additional Data or used Custom Indicators.;Nie można używać Wskaźników Użytkownika razem z Dodatkowymi Danymi!\nAlbo wyłącz Dodatkowe Dane albo użyte Wskaźniki Użytkownika. ;;
Custom Indicators Error;Błąd Wskaźników Użytkownika ;;
Reason(s);Powód (powody) ;;
Date Format doesn't contain month. Constant for month is M (not m)!;Format Daty nie zawiera miesiąca. Stała dla miesiąca to M (nie m)! ;;
Date Format error;Błąd Formatu daty ;;
Date Format doesn't contain year. Constant for year is y!;Format Daty nie zawiera roku. Stała dla roku to y! ;;
Date Format doesn't contain day. Constant for year is d!;Format Daty nie zawiera dnia. Stała dla dnia to d! ;;
Total %d rows imported in %f s.;Łączna ilość %d zaimportowanych wierszy w %f s. ;;
Do you want to load your task settings to Retest too?;Czy również mają zostać załadowane ustawienia zadań do Ponownego przetestowania? ;;
If you check this option, the list of trades will be stored only in a temporary file that is created for every strategy.<br>This greatly saves computer memory and you can run evolution on much lagrer populations.<br>The disadvantage is that when you'd want to see the strategy equity chart or list of trades, it has to be loaded from the temporary file, which will be slower than from memory.;Jeśli zaznaczysz tę opcję, lista transakcji zostanie zapisana tylko w tymczasowym pliku tworzonym dla każdej strategii.<br>To znacznie oszczędza pamięć komputera i można uruchomić ewolucję na znacznie większych populacjach.<br>Wadą jest to, że jeżeli chciałbyś zobaczyć wykres equity lub listę transakcji, muszą one zostać załadowane z pliku tymczasowego, co jest wolniejsze niż z pamięci komputera. ;;
Memory Consumption;Zużycie pamięci ;;
Portfolio In sample;Portfolio In sample ;;
P OOS;P OOS ;;
Portfolio Out of sample;Portfolio Out of sample ;;
Additional Data In sample;Dodatkowe dane In sample ;;
AD OOS;DD OOS ;;
Additional Data Out of sample;Dodatkowe dane Out of sample ;;
IS;IS ;;
P IS;P IS ;;
AD IS;DD IS ;;
Strategy Selection Criteria;Kryteria Wyboru Strategii ;;
Determine best strategies by;Określ najlepsze strategie wg ;;
Portfolio (if exists);Portfelu (jeśli istnieje) ;;
Main data;Główne dane ;;
Problem with license? Click here;Wystąpił problem z licencją? Kliknij tutaj ;;
Point value in $;Wartość punktu w $ ;;
Pip/Tick Size;Wielkość Pips/Tick ;;
Data for imeframe;Danych do interwału czasowego ;;
missing, computing from base timeframe;brak, obliczam z podstawowego interwału czasowego ;;
computed;obliczone ;;
"Evolution cancelled - ""+e.getMessage()+"" - Starting evolution again";"Ewolucja anulowana - ""+e.getMessage()+"" - Ponowne rozpoczęcie ewolucji ";;
Your system is out of memory. Please close other \nrunning applications and try this operation again.;W Twoim systemie brakuje pamięci. Zamknij pozostałe aplikacje \ni spróbuj ponownie wykonać tę operację. ;;
not used;nieużywany ;;
Walk-Forward Efficiency < %d %%. Strategy performed with rate less than %d %% of results achieved by optimization part.;Wydajność Walk-Forward jest < %d %%. Strategia działała ze stopą zwrotu mniejszą niż %d %% wyników uzyskanych przez część optymalizacyjną. ;;
Walk-Forward Efficiency > %d %%. Strategy performed at rate %d %% or better of results achieved by optimization;Wydajność Walk-Forward jest > %d %%. Strategia działała ze stopą zwrotu równą lub większą %d %% wyników uzyskanych przez optymalizację ;;
No run had drawdown bigger than  %d %% of initial capital, the biggest drawdown was %d %% in Initial Optimization period;Ani jedna seria nie zaksięgowała większej straty niż %d %% kapitału początkowego, największe obniżenie wyniosło %d %% w Okresie Początkowym Optymalizacji ;;
No run had drawdown bigger than  %d %% of initial capital, the biggest drawdown was %d %% in run # %d;Ani jedna seria nie zaksięgowała większej straty niż %d %% kapitału początkowego, największe obniżenie wyniosło %d %% w biegu # %d ;;
All runs had more than required %d number of trades, the minimum number of trades was %d in Initial Optimization period;Wszystkie serie miały więcej niż wymaganą %d liczbę transakcji, minimalna liczba transakcji wyniosła %d w Okresie Początkowym Optymalizacji ;;
All runs had more than required %d number of trades, the minimum number of trades was %d in run # %d;Wszystkie serie miały więcej niż wymaganą %d liczbę transakcji, minimalna liczba transakcji wyniosła %d w biegu # %d ;;
%d criteria passed, %d were needed;%d zdanych kryteriów, %d było potrzebnych ;;
Runs;Serie ;;
Optimization simulation error;Błąd symulacji optymalizacji ;;
Strict;Ścisły ;;
Fill Type;Wypełnij Typ ;;
Fill algorithm used for backtesting;Wypełnij algorytm użyty do backtestu ;;
Strict Stop Prices;Ścisłe Ceny typu Stop ;;
"If true, Stop order is taken only if stopprice is correct (above/below current price. If set to false, if stop price is incorrect, the order is opened as market.""), GenerationConst.ENGINE_NINJATRADE";"Jeśli to prawda, zlecenie typu Stop jest podejmowane tylko wtedy, gdy cena stop jest poprawna (powyżej/poniżej obecnej ceny. Ustawione jako fałsz, jeśli cena stop jest niepoprawna, zlecenie zostanie otwarte jako zlecenie typu Market.""), GenerationConst.ENGINE_NINJATRADE ";;
Pending Orders Valid One Bar;Zlecenia Oczekujące są Ważne Jeden Słupek ;;
If true, pending orders are always valid for one bar only - for compatibility with Tradestation.;Jeśli to prawda, zlecenia oczekujące są ważne zawsze tylko dla jednego słupka - dla zachowania zgodności z Tradestation. ;;
If true (recommended), the existing pending order is replaced with the new one when there is a new signal. Otherwise pending order is not updated until it expired.;Jeśli jest to prawda (zalecane), istniejące zlecenie oczekujące zostanie zastąpione nowym, gdy pojawi się nowy sygnał. W przeciwnym wypadku zlecenie oczekujące nie zostanie zaktualizowane aż do czasu jego wygaśnięcia. ;;
IS T;IS T ;;
In sample Training;In sample Trening ;;
IS V;IS V ;;
In sample Validation;In sample Walidacja ;;
Population fitness;Sprawność populacji ;;
Training Period vs Validation period cannot be smaller than 20%.;Okres Treningu vs Okres Walidacji nie może być mniejszy niż 20%. ;;
Genetic Options Error;Błąd Opcji Ustawień Genetycznych ;;
Training Period vs Validation period cannot be bigger than 80%.;Okres Treningu vs Okres Walidacji nie może być większy niż 80%. ;;
You have to specify Indicator code for NinjaTrader indicator!;Prosimy o podanie Kodu Wskaźnika dla wskaźnika NinjaTrader! ;;
Custom Indicator Definition Error;Błąd Definicji Wskaźnika Użytkownika ;;
You have to specify MetaTrader directory for using MT4!;Musisz podać katalog instalacji MetaTradera, aby móc korzystać z MT4! ;;
MetaTrader Definition Error;Błąd Definicji MetaTradera ;;
You have to specify Symbol in MetaTrader for using MT4!;Musisz podać symbol w MetaTraderze, aby móc korzystać z MT4! ;;
You have to specify MetaTrader Data folder for using MT4 Build 600+!;Musisz podać katalog foldera danych MetaTradera, aby móc korzystać z MT4 Zbuduj 600+! ;;
only for MetaTrader;tylko dla MetaTradera ;;
Indicator code;Kod wskaźnika ;;
only for NinjaTrader;tylko dla NinjaTrader ;;
Enter the NinjaScript code that you used for exporting the indicator,<br>for example: MACD(12, 26, 9).Avg[0];Wprowadź kod NinjaScriptu, który był użyty do wyeksportowania wskaźnika,<br>na przykład: MACD(12, 26, 9).Avg[0] ;;
MT4 Build 600+;MT4 Zbuduj 600+ ;;
MetaTrader Data folder;Folder Danych MetaTradera ;;
StrategyQuant is unable to write to %s, the folder is read-only.;StrategyQuant nie może pisać do %s, folder jest tylko do odczytu. ;;
Try to save into another directory.;Spróbuj zapisać plik w innym katalogu. ;;
StrategyQuant is unable to write to %s, the folder is either full or read-only.;StrategyQuant nie może pisać do %s, folder jest albo pełny albo tylko do odczytu. ;;
Unable to load .ini file for MT4 data export.;Nie można załadować pliku .ini eksportu danych do MT4. ;;
Point Value in $;Wartość Punktu w $ ;;
what is one pip/tick unit?;czym jest jedna jednostka pips/tick? ;;
what is the money value of one point?;jaka jest wartość pieniężna jednego punktu? ;;
pips/ticks;pipsy/ticki ;;
what is minimal step for pip/tick unit?;jaki jest minimalny krok jednostki pips/tick? ;;
Data type;Typ danych ;;
Timestamp represents start of bar time (MetaTrader, Dukascopy data);Datownik reprezentuje początek czasu słupka (w wypadku danych MetaTrader i Dukascopy) ;;
Timestamp represents end of bartime (NinjaTrader, Tradestation, futures data);Datownik reprezentuje koniec czasu słupka (w wypadku danych NinjaTrader, Tradestation, futures) ;;
You have to select correct type of data!;Musisz wybrać poprawny typ danych! ;;
Data type error;Błąd typu danych ;;
Cannot change a parameters of pre-defined file format!;Nie można zmienić parametrów predefiniowanego formatu pliku! ;;
Pre-defined file format;Predefiniowany format pliku ;;
Backtest Engine;Backtest Engine ;;
Allow only engine symbols;Zezwalaj tylko na symbole silnika ;;
Symbol '%s' data type doesn't support computation of higher timeframes, you can use only %s timeframe!;Typ danych symbolu '%s' nie obsługuje obliczania wyższych interwałów czasowych, możesz używać tylko %s interwału czasowego! ;;
Pending orders valid for one bar;Zlecenia oczekujące są ważne jeden słupek ;;
Rewrite Pending Orders;Przepisz Zlecenia Oczekujące ;;
NinjaTrader;NinjaTrader ;;
MetaTrader;MetaTrader ;;
True;Prawda ;;
False;Fałsz ;;
Total score;Łączny wynik ;;
Profit;Zysk ;;
Efficiency;Wydajność ;;
Distribution;Dystrybucja ;;
Walk Forward Optimization;Optymalizacja Walk Forward ;;
Configure score criteria;Skonfiguruj kryteria oceny ;;
Use the controls below to configure the limit values for each performance property;Użyj poniższych ustawień do skonfigurowania wartości granicznych dla każdego atrybutu wydajności ;;
How many of criteria passed their limit values.;Ile kryteriów przekroczyło wartości graniczne. ;;
Total profit of the strategy during the Walk-Forward optimization.;Łączny zysk strategii podczas optymalizacji Walk-Forward. ;;
Strategy performance in run part should be at least given % of optimization part.;Skuteczność strategii w części uruchomienia powinna wynosić co najmniej % części optymalizacyjnej. ;;
At least given % of runs must be profitable.;Co najmniej % serii musi być dochodowych. ;;
Distribution of profits between runs should be balanced. No run can contribute more than given % of profit.;Dystrybucja zysków między poszczególnymi seriami powinna być zrównoważona. Żadna z serii może wprowadzić więcej niż podany % zysku. ;;
Every run must have drawdown smaller than specified.;Obsunięcie każdej serii musi być niższe od podanej wartości. ;;
Every run must have at least given number of trades.;Każda seria musi być tworzona minimalnie taką ilością transakcji, jaka jest podana. ;;
Manage Views of Databank;Zarządzaj Widokami Bazy Danych ;;
Manage;Zarządzaj ;;
IS/OOS Ratio;Stosunek IS/OOS ;;
Compute fitness from;Oblicz sprawność od ;;
Restart if fitness of;Ponownie uruchom, jeśli sprawność ;;
generation(s) if:;generacja / generacji: ;;
Restart evolution after ;Ponownie uruchom ewolucję po ;;
stagnates for;stagnacji ;;
Divide In Sample period to Training / Validation;Podziel okres In Sample na Trening / Walidację ;;
Training;Trening ;;
Validation;Walidacja ;;
Max tree depth:;Najwyższa głębokość drzewa:  ;;
Force for all generations;Zmuś wszystkich generacje ;;
If unchecked, maximum depth will be enforced only for the initial population. Next generations can have depth bigger than this maximum.;Jeśli odznaczone, maksymalna głębokość będzie wymagana tylko od populacji początkowej. Głębia następnych generacji może być większą niż podane maksimum. ;;
Randomize trades order, with method %s;Zrandomizuj kolejność transakcji, używając metody %s ;;
Randomly skip trades, with probability %d %%;Losowo pomiń transakcje, z prawdopodobieństwem %d %% ;;
Randomize strategy parameters, with probability %d %% and max change %d %%;Zrandomizuj parametry strategii, z prawdopodobieństwem %d %% i maks. zmiany %d %% ;;
Randomize starting bar, with max change %d;Zrandomizuj słupek początkowy, z maksymalną zmianą %d ;;
Randomize history data, with probability %d %% and max price change %d %% of ATR;Zrandomizuj dane historyczne, z prawdopodobieństwem %d %% i maks. zmianą ceny %d %% ATR ;;
Randomize spread from %.2f to %.2f;Zrandomizuj spread od %.2f do %.2f ;;
Randomize slippage from %.2f to %.2f;Zrandomizuj poślizg od %.2f do %.2f ;;
Randomize min distance from price from %.2f to %.2f;Zrandomizuj minimalną odległość od ceny od %.2f do %.2f ;;
Randomize trades order parameters;Zrandomizuj parametry zleceń transakcji ;;
Randomly skip trades parameters;Losowo pomiń parametry transakcji ;;
Randomize strategy parameters;Zrandomizuj parametry strategii ;;
Randomize starting bar parameters;Zrandomizuj parametry słupka początkowego ;;
Randomize history data parameters;Zrandomizuj parametry danych historycznych ;;
Randomize spread parameters;Zrandomizuj parametry spreadu ;;
Randomize slippage parameters;Zrandomizuj parametry poślizgu ;;
Randomize min distance from price parameters;Zrandomizuj parametry minimalnej odległości od ceny ;;
<html><body><b>Note!</b> If you choose this option then robustness tests will be tested with Selected Timeframe precision, while original strategy will be tested with configured precision.<br/>This might cause difference in results between original strategy and simulations because of different precision.<br/>To avoid this, use Selected Timeframe precision in Setings : Data.</body></html>;<html><body><b>Uwaga!</b>Jeśli wybierzesz tę opcję, testy odporności będą testowane z precyzją wybranego interwału czasowego, podczas gdy strategia oryginalna zostanie przetestowana ze skonfigurowaną precyzją.<br/>Może to spowodować różnice w wynikach pomiędzy strategią oryginalną i symulacjami z powodu spowodowane inną precyzją.<br/>Aby uniknąć tego, użyj w Ustawieniach precyzję Wybranego Interwału Czasowego : Data.</body></html> ;;
Exact;Dokładność ;;
Resampling;Przepróbkowanie ;;
Method;Metoda ;;
Probability;Prawdopodobieństwo ;;
Max change;Maksymalna zmiana ;;
Min;Minimum ;;
Max;Maksimum ;;
<html>Checking this will restrict ATR to be used only for stop/limit prices or Stop Loss/Profit Target</html>;<html>Sprawdzanie tego spowoduje, że ATR będzie stosowany tylko w przypadku cen stop/limit lub Stop Loss/Profit Target</html> ;;
