The imported data will create a gap of %d days if added to the current history data for this symbol.;Importovaná data vytvoří mezeru %d dní pokud je importujete do aktuální historie tohoto instrumentu.
Do you really want to proceed with the import?;Opravdu chcete pokračovat v importu?
Confirm data gap;Potvrzení mezery v datech
Old data file '%s' already exists and cannot be deleted, cannot import data!;Starší soubor s daty '%s' již existuje a nemůže být smazán, nelze importovat data!
Columns count is not equal!;Počet sloupců nesouhlasí!
Importing the data file;Importování datového souboru
Import Custom Indicator Data error;Chyba při importu vlastního indikátoru
File type is not data.;Typ souboru není datový.
DAT file is damaged!;DAT soubor je poškozen!
Loading daily TF data;Načítám denní data
Daily TF records loaded;Denní time frame načten
Loading main TF data;Načítám data hlavního time frame
Main TF records loaded;Hlavní time frame načten
Loading lowest available data;Načítám nejkvalitnější dostupná data
Base TF records loaded;Základní time frame načten
Databank is not empty!\n Do you want to delete strategies from the Databank?;Databáze není prázdná!\n Chcete vymazat všechny strategie z databáze?
By clicking Yes you will delete these strategies.;Kliknutím na ANO vymažete tyto strategie.
By clicking No you will keep the strategies in the Databank and the newly generated strategies will be added to the list.;Kliknutím na NE necháte strategie v databázi a nové vygenerované strategie do ní budou přidány.
By clicking Cancel you'll stop the generation.;Kliknutím na Zrušit zastavíte generování
Confirm continue with the build;Potvrďte pokračování generování
Too deep recursion reached. Most probably the selected Building Blocks are not enough to create a valid strategy.;Dosažena příliš hluboká rekurze. Vybrané bloky strategie pravděpodobně nestačí k vytvoření funkční strategie.
Please check the settings of Building Blocks and add some more of them.;Prosím zkontrolujte nastavení bloků strategie a přidejte jich více.
Cannot generate valid initial candidates under these conditions.\nPlease check the settings of Building Blocks\nand Initial Population Parameters.;Ze zadaných parametrů nelze vygenerovat platné počáteční kandidáty populace. \n Prosím zkontrolujte nastavení bloků strategie a počátečních populačních parametrů.
Cannot generate valid candidates under these conditions.\nPlease check the settings of Building Blocks.;Ze zadaných parametrů nelze vygenerovat platné počáteční kandidáty populace. \n Prosím zkontrolujte nastavení bloků strategie.
Cannot create custom incicator like this!;Nelze vytvořit uživatelský indikátor jako je tento!
Cannot generate valid initial candidates under these conditions - reason 2.\nPlease check the settings of Building Blocks\nand Initial Population Parameters.;Ze zadaných parametrů nelze vygenerovat platné počáteční kandidáty populace – důvod 2. \n Prosím zkontrolujte nastavení bloků strategie\n a počátečních populačních parametrů.
Population Generation Error;Chyba generování populace
Strategy '%s' contains custom indicator '%s', but this custom indicator\ncannot be found in the supported indicators list for this symbol and timeframe!;V nastavení je problém – nastavení strategie.\nNastavení pro maximální násobitel ATR je moc malé,  SL/TP podle ATR by byl vždy menší, než minimální povolená SL/TP!
Error loading data;Chyba načítání dat
Loading data;Načítání dat
Loading data failed!;Načítání dat se přerušilo!
There is a problem in Settings - Strategy Options.\nThe setting for Maximum ATR Multiple is too small, the PT/SL based on ATR would be always smaller than allowed Minimum SL/PT!;There is a problem in SV nastavení je problém – nastavení strategie.\nNastavení pro maximální násobitel ATR je moc malé,  SL/TP podle ATR by byl vždy menší, než minimální povolená SL/TP!ettings - Strategy Options.\nThe setting for Maximum ATR Multiple is too small, the PT/SL based on ATR would be always smaller than allowed Minimum SL/PT!
Please either increase Maximum ATR Multiple or decrease Minimum SL/PT.;Prosím zvyšte maximální ATR násobitel nebo snižte minimální SL/TP.
Configuration error;Chyba nastavení
There is a problem in Settings - Strategy Options.\nThe setting for Minimum ATR Multiple is too big, the PT/SL based on ATR would be always bigger than allowed Maximum SL/PT!;V nastavení je problém – nastavení strategie.\nNastavení minimálního násobitele ATR je moc velké, PT/SL založené na ATR by byli vždy větší, než povolené maximum SL/PT!
Please either decrease Minimum ATR Multiple or increase Maximum SL/PT.;Prosím snižte minimální násobitel ATR nebo zvyšte maximální SL/TP.
Data loaded;Data načtena
Starting Random Generation of Strategies;Start náhodného generování strategií
Error during backtesting, strategy skipped. Check log file for more information.;Chyba při backtestingu, strategie přeskočena. Více informací v log souboru.
GENERATING THIS;GENEROVÁNÍ TOHOTO
TESTING ORIGINAL STRATEGY;TESTOVÁNÍ ORIGINÁLNÍ STRATEGIE
SKIPPED, strategy not compatible with On Bar Open test precision.;PŘESKOČENO, strategie není kompatibilní s metodou backtestu „Na otevírací ceně“.
Error when testing %s, strategy skipped. Check log file for more information.;PŘESKOČENO, strategie není kompatibilní s metodou backtestu „Na otevírací ceně“.
Starting Genetic Evolution;Start genetické evoluce.
Evolution cancelled - Fitness stagnation - Starting evolution again;Evoluce zrušena – Síla strategie stagnuje – Začínám novou evoluci
Evolution finished - Starting evolution again;Evoluce zrušena – Síla strategie stagnuje – Začínám novou evoluci
It was not possible to allocate enough memory for all the history data. Please reduce the number of symbols loaded or their precision.;Nebylo možné alokovat dostatek paměti pro všechna historická data. Prosím snižte počet symbolů nebo změňte nastavení metody testování.
Not Enough Moemory;Nedostatečná paměť
Starting;Začínáme
Precision;Metoda testování
OOS;OOS
Data history;Historická data
Robustness Test settings error;Chyba nastavení testů robustnosti
Starting Strategies Testing;Začínáme testovat strategie
dismissed, reason: %s;dismissed, reason: %s
Testing;Testuji
Cannot generate valid candidates under these conditions.\nPlease check your settings.;Za těchto podmínek nelze vygenerovat platné kandidáty.\nProsím zkontrolujte Vaše nastavení.
TestEngine Exception: %s;Zavrhnuto. Důvod: %s
Loading main data;Nahrávám hlavní data
Not Enough Memory;Nedostatečná paměť
Cannot perform cross-over with different length parents.;Nelze provést cross-over s různou délkou rodičů evoluce.
Misconfiguration of values for '%s'. Start: %f, Stop: %f, Step: %f;Neuspořádané hodnoty pro '%s'. Start: %f, Stop: %f, Krok: %f
Misconfiguration (too many steps) of values for '%s'. Start: %f, Stop: %f, Step: %f;Neuspořádanost (moc kroků) hodnot pro '%s'. Start: %f, Stop: %f, Krok: %f
Evaluation skipped;Hodnocení přeskočeno
Total profit;Celkový profit
Walk-Forward Efficiency < %d %%. The system performs with rate less than %d %% of results achieved by optimization part.;Walk-Forward efektivita < %d %%. Systém dosáhl méně než %d %% výsledků dosažených v optimalizační části.
Walk-Forward Efficiency > %d %%. The system is likely to perform at rate %d %% or better of results achieved by optimization;Walk-Forward efektivita > %d %%. Systém pravděpodobně bude mít výsledky na úrovni %d %% nebo lepší než výsledky dosažené optimalizací.
Less than %d %% of Walk-Forward runs were profitable;Méně než %d %% Walk-Forward optimalizací bylo profitabilních
More than %d %% of Walk-Forward runs were profitable;Více než %d %% Walk-Forward optimalizací bylo profitabilních
Initial Optimization period contributed to more than %d %% of profits;Počáteční optimalizace přispěly k více než %d %% profitů
Run # %d contributed to more than %d %% of profits;Proces # %d přispěl k více než %d %% zisku
No individual period contributed to more than %d %% of profits;Žádné nastavení období nepřispělo k více než %d %% profitů
Initial Optimization period had drawdown bigger than %d %% of initial capital;Počáteční optimalizace měly drawdown větší než %d %% počátečního kapitálu
Run # %d had drawdown bigger than %d %% of initial capital;Žádný proces neměl drawdown větší než  %d %% počátečního kapitálu
No run had drawdown bigger than  %d %% of initial capital;Žádný proces neměl drawdown větší než  %d %% počátečního kapitálu
Initial Optimization period had less than %d trades;Počáteční optimalizace měla méně než %d obchodů
Run # %d had less than %d trades;Proces # %d měl méně než %d obchodů
All runs had more than required %d number of trades;Všechny procesy měly více než požadovaných %d obchodů
Cannot generate valid candidates under these conditions.\nPlease check your Task.settings.;Za těchto podmínek nelze vytvořit platné počáteční kandidáty.\nProsím zkontrolujte nastavení.
TestEngine Exception: ;TestEngine Očekávání:
Walk-Forward results;Walk-Forward výsledky
Walk-Forward result;Walk-Forward výsledek
Some strategy(s) cannot be loaded - corrupted file(s)?;Některé strategie se nepovedlo načíst - možná jsou soubory poškozené.
List of unloaded strategies;Seznam nenačtených strategií
Load;Načíst
Recover %s(s);Opravování %s(s)
Move strategy(s) to Retest;Move strategy(s) to Retest
Save strategy(s);Uložit strategii/strategie
Creating random generation 1;Vytvářím náhodnou generaci 1
Generation;Generace
Price Values;Cenové hodnoty
Price Ranges;Cenové pásmo
Operators;Operátory
Indicators;Indikátory
Other;Jiné
Candle Patterns;Svíčkové paterny
Simple Rules;Jednoduché podmínky
Maximum Trades Per Day;Maximum obchodů za den
Maximum allowed trades per day, 0 means there is no limit.;Maximální počet obchodů za den 0 znamená žádný limit.
Maximum Total Trades;Maximální počet obchodů
Maximum allowed total trades. It must be non-zero, the maximum value is 50.000.;Maximální počet obchodů nesmíbýt nula. Maximální hodnota je 50.000
Replace Pending Orders;Nahrazení čekajících pokynů
If true (recommended), the pending order is replaced with the new one when there is a new signal.;Pokud je povoleno (doporučujeme), čekající pokyn bude nahrazen novým, jakmile dá strategie nový signál
Limit Signals to Time Range;Limitovat signály do časového rámce
Limit taking signals to a time range specified below.;Omezit realizaci pokynů na časové pásmo specifikované níže
